MonthlyCharge,Bandwidth_GB_Year,StreamingTV,Age
105.011,2027.833188,0,42
179.9656,1684.817133,0,87
245.1283,1286.962111,1,87
242.632554,929.2607767,1,44
200.1185,6583.556553,1,67
182.4433,1968.083882,0,36
129.9598,2007.890075,0,37
129.962093,800.1531959,1,89
217.4702,4710.662382,0,39
137.4392,1027.652777,1,49
217.484,1131.921,0,51
277.6513,4811.89025,1,66
159.9656,884.8222735,0,34
159.9656,1702.870167,0,54
210.138,1421.06817,1,64
152.509013,1280.37995,1,81
160.0122,5988.775784,0,41
207.4673,5777.144351,1,32
204.961033,2463.393795,0,37
199.9902,1606.823213,1,46
172.4624,1409.472824,1,57
182.4608,3965.422778,0,86
182.49,1058.595152,0,52
184.967,827.0229817,1,39
139.9349,5022.316317,1,29
160.0013,2341.106117,0,44
242.6326,5351.620303,1,78
134.9509,2059.963787,0,56
192.470522,409.7486664,0,75
172.503404,1136.55652,0,86
167.4564,1042.770459,0,45
172.4567,4046.188443,0,88
242.6281,1071.774579,1,71
114.9976,5030.841405,0,30
159.9794,6531.657744,0,24
194.9581,1112.439443,1,47
137.4872,5140.822313,0,88
147.4893,4533.343418,0,51
172.4871,5888.414969,1,30
164.9647,5918.858621,0,61
127.4958,4771.553025,0,84
184.9785,5858.143246,0,47
92.45514,6307.09359,0,86
149.9378,5301.860931,0,41
162.452604,2253.85247,1,56
137.4698,1938.215738,0,86
137.469817,922.4502594,0,23
147.4601,5638.313929,0,60
149.988989,1134.880009,0,22
235.1884,6003.720515,1,46
174.9882,1901.748017,0,56
232.652038,805.1476345,1,73
179.9476,797.3327965,0,74
139.9861,1307.834074,1,30
124.9643,4714.487291,0,37
204.9634,5359.342819,1,38
104.962874,1490.383762,1,77
232.637807,1718.600163,1,85
275.1198,5053.249434,1,72
182.4608,778.200989,0,50
194.9992,1217.367061,0,74
267.6647,5943.318759,1,27
149.9447,4997.517022,1,56
232.6228,1436.945723,1,89
147.4421,630.454611,0,70
197.6288,691.1647876,1,56
129.9621,6184.758563,1,24
230.1051,5890.989702,1,58
129.9598,6374.14986,0,42
107.482,1761.872716,0,77
245.147,6854.114445,1,36
200.1185,1569.491526,1,35
232.6228,5333.340832,1,34
192.4705,5620.276365,0,24
149.9845,5374.093177,0,34
162.4676,5369.680372,1,82
255.1336,2600.878739,1,70
147.4713,639.7154381,0,27
114.9658,1398.161322,0,32
139.9568,5748.620529,1,42
92.45514,4309.391711,0,80
214.966286,648.7471776,0,70
182.4538,3759.112446,1,79
127.4586,5441.87637,1,78
147.503078,2131.359827,0,53
222.6792,2569.290158,1,55
245.145743,1149.108155,1,70
147.4713,4615.447586,0,31
172.4441,6101.79747,1,37
212.669463,1719.483972,1,20
204.9634,4853.919295,1,27
255.1336,1965.90329,1,39
162.4538,6300.056458,1,24
194.9663,1201.716157,0,72
174.9618,5971.644344,1,76
202.6362,5232.068649,1,86
127.458638,505.6979276,1,30
182.4676,5924.59411,1,83
162.5299,5824.23881,0,89
164.9785,6274.202037,0,83
139.965008,1919.921479,0,63
139.981577,1072.213221,1,63
204.9634,5296.605879,1,56
132.4798,6537.94242,1,69
202.4433,6147.578157,0,54
242.657291,871.1409059,1,43
255.1198,6640.554732,1,76
222.6143,1494.533376,1,53
200.1652,5175.601342,1,66
187.656013,919.2556886,1,56
172.4624,4723.704977,1,39
162.500692,1305.953642,0,34
277.6375,6429.615341,1,80
167.456419,556.2193844,0,75
79.97886,499.9821554,0,33
197.4876,5783.315378,0,49
192.4404,1538.887965,1,21
117.4858,5849.950819,1,49
139.965,1304.494778,0,78
207.6094,831.3552738,1,44
252.6378,1362.782508,1,42
149.9621,4608.31316,1,30
197.4725,1708.507227,1,32
104.9629,4856.597445,1,81
104.962874,484.8207127,1,81
114.9728,4703.453548,0,41
192.4404,5857.937007,1,83
129.9621,4984.78563,1,30
129.9915,2632.143148,0,58
117.468591,1071.920592,0,34
142.468917,1794.480836,0,85
194.9768,6145.669296,1,18
220.161527,830.5471719,1,20
197.5169,1322.416264,0,29
127.4958,1932.26875,0,44
104.9781,6191.373013,0,26
124.9607,886.9184762,0,18
204.9634,1026.361306,1,74
207.4754,1653.756383,0,28
114.9509,5259.782716,0,35
172.487091,504.9814106,1,72
159.9642,5722.812198,1,43
82.496547,1797.14783,0,33
242.6326,5472.923809,1,75
127.4421,1108.726166,0,35
262.6106,5267.957878,1,26
220.1149,2181.086069,1,20
265.1283,5917.993233,1,60
149.9845,6018.467281,0,67
172.44408,787.0962355,1,39
144.9889,5706.971929,1,53
242.6106,1792.520072,1,73
174.9919,1274.915029,0,21
127.4421,6131.622551,0,28
204.9634,1401.299612,1,33
179.9794,1800.326325,0,40
159.983,4609.33258,0,83
137.4392,6060.997249,1,73
137.4392,587.7258611,1,73
114.9658,5632.15471,0,73
127.4958,5399.959925,0,27
160.0013,5449.052305,0,66
222.6143,1134.14173,1,82
149.9915,1719.698931,0,49
172.4733,1495.042007,1,35
139.9349,5857.181194,1,50
257.6513,6689.478561,1,31
159.9349,6101.654993,1,35
95.005709,1266.503765,0,34
134.9509,3515.623391,0,18
104.9643,2006.106282,0,58
162.500489,1526.656486,1,51
232.6378,5918.076763,1,42
162.4818,1364.913066,1,31
194.9768,544.6911156,1,37
137.4684,5954.517973,1,80
162.511928,1354.387011,0,80
232.652038,1991.187997,1,34
82.49655,4905.287249,0,72
139.9816,1596.175795,1,46
192.4404,4565.61325,1,64
255.119794,1947.487826,1,26
257.6549,1469.056257,1,23
152.5022,5781.814396,0,50
139.965,6359.779951,0,67
162.4538,1076.672787,1,43
184.961033,906.2735981,0,57
124.960655,2353.856438,0,85
147.4564,1045.602146,0,35
127.473844,1333.894229,0,57
172.4441,5997.071735,1,88
235.1555,6467.932969,1,41
210.1051,2329.543371,1,54
187.6094,6348.304776,1,70
139.9678,3877.950833,1,38
149.9378,1722.330381,0,19
182.4676,885.4473166,1,38
157.4836,4491.178233,0,87
197.4725,1091.519949,1,40
175.1331,4554.912177,1,66
230.1344,924.0234298,1,64
159.9476,6469.597429,0,77
139.9678,4865.394915,1,43
137.4684,5585.510396,1,29
149.962093,1316.145864,1,63
162.4689,5671.770421,0,57
194.9768,1006.779634,1,41
222.6281,1585.087297,1,26
127.4421,4235.170641,0,52
154.991856,2072.078593,0,21
220.1149,6849.08497,1,41
197.4876,5570.11497,0,59
164.9785,5545.726878,0,80
129.9621,1060.077964,1,72
159.9476,6335.387515,0,41
140.0013,1559.33881,0,66
79.97886,1069.807995,0,29
197.484,6468.116177,0,53
242.6143,5823.67123,1,31
147.4738,5718.653054,0,20
212.641455,2129.856605,1,42
147.4713,4464.920751,0,67
137.4836,1244.250467,0,19
184.978458,669.0040793,0,38
142.4526,6833.821068,1,43
134.9801,4855.986258,0,27
147.4421,1114.819074,0,88
192.4567,5460.847751,0,51
149.9621,3989.844733,1,38
152.4798,1263.915496,1,72
179.9476,635.2980162,0,82
117.4392,6236.645806,1,18
187.4811,6536.760755,1,45
222.6326,6915.693645,1,49
124.9935,5714.326706,0,41
159.9349,5459.257498,1,27
162.447,6184.630782,0,75
194.9581,6161.278314,1,52
222.6281,3365.186813,1,69
182.460772,3143.245184,0,32
214.9525,931.3751448,0,61
154.9618,1460.696574,1,58
92.45514,5790.905465,0,53
117.472,4321.775833,1,20
124.9781,414.3393996,0,59
164.967,6623.719418,1,68
245.1457,970.5121325,1,86
127.4601,918.1830814,0,68
149.9913,1971.643189,1,31
162.497,5649.03958,0,58
137.4872,5962.411724,0,48
172.5034,6066.79912,0,84
210.127,5975.890408,1,28
129.962093,2214.953933,1,88
114.9509,1075.114258,0,82
232.622804,1143.826239,1,82
149.9447,6261.418751,1,37
149.962093,727.3731845,1,59
182.49,6159.246097,0,29
222.649979,783.1189106,1,75
255.1417,5851.168448,1,21
210.1563,5230.495459,1,39
142.4713,5115.87044,1,89
147.5031,3296.618156,0,84
265.147,1308.576837,1,51
184.9634,4556.395722,1,62
212.6228,4832.995631,1,25
202.65,6814.653649,1,43
149.9845,5144.345915,0,40
194.976769,1651.424177,1,36
159.965,660.1932315,0,40
144.960655,1338.549194,0,35
137.4684,4946.910016,1,22
149.9778,4103.479649,0,56
169.9378,1705.393068,0,23
190.127,1673.34866,1,68
245.1283,5974.298824,1,19
200.1652,892.372841,1,81
134.9509,5420.186868,0,87
157.469817,306.0664281,0,75
192.440432,1367.183772,1,88
114.983787,1645.259689,0,19
197.4876,4626.844847,0,44
149.9378,5939.401407,0,88
184.9647,1907.20649,0,67
147.4783,5473.038426,0,79
134.9801,3561.612414,0,42
152.47417,1109.108163,0,73
119.9568,1618.557444,1,27
214.9525,1598.336024,0,68
167.4564,1067.709253,0,25
207.481057,1366.210807,1,31
137.4836,6001.002897,0,42
257.6375,5899.517682,1,21
112.4551,5610.20542,0,30
127.488728,1083.610268,0,43
172.4579,1097.624148,1,79
182.490006,985.3722849,0,32
197.484,5412.849843,0,79
114.972827,1825.985724,0,78
230.1344,5302.002755,1,42
119.9897,5305.741074,1,62
164.985293,1156.192762,1,36
160.00128,513.2164776,0,84
159.9349,5449.543139,1,72
117.4872,6446.951971,0,52
117.4686,5832.660558,0,49
184.967,4654.72171,1,67
179.9794,4282.995447,0,67
235.1555,4732.920025,1,43
104.9781,1428.669992,0,80
127.488728,677.2734494,0,39
242.6281,4297.196921,1,72
182.465269,515.5449981,0,66
79.978861,367.3059091,0,57
114.972827,373.2772664,0,45
167.4564,720.6519058,0,73
124.9935,4887.181609,0,54
182.4833,5305.602924,0,45
179.979358,1065.06443,0,46
162.493654,1152.968935,0,51
169.9741,5260.956377,0,63
175.1331,1541.284939,1,76
160.0013,3653.777417,0,67
202.682861,1389.451264,1,47
127.482,4862.205431,0,45
124.9781,1759.464436,0,18
235.1417,5697.928731,1,49
127.5112,2087.790899,0,45
142.4827,6597.676726,0,51
169.967067,1321.193696,0,89
164.9853,5390.477473,1,37
159.9656,6333.859497,0,41
222.6654,5989.347785,1,21
147.4601,4424.978903,0,63
212.6695,5645.101799,1,65
114.9728,5635.888386,0,73
129.9483,6001.350967,1,26
149.9621,585.3561113,1,26
179.9476,1904.865627,0,38
184.9496,5827.639737,1,53
214.9525,1338.619611,0,54
232.6707,2483.369395,1,27
159.979358,2481.385603,0,32
104.9643,6174.634632,0,26
137.4392,5874.0733,1,68
184.9496,1179.381802,1,86
210.138,2087.462333,1,88
169.9378,1216.01156,0,68
210.1563,2911.171492,1,27
149.9915,4667.397297,0,70
184.9785,899.1324428,0,19
95.00571,645.1788133,0,21
242.610632,1300.689811,1,43
172.4579,5291.533225,1,54
147.4564,6499.037593,0,28
162.4827,3869.872224,0,68
127.4586,4852.623608,1,63
112.455141,500.4406927,0,25
162.4676,6124.759369,1,66
162.4689,992.4258553,0,36
147.473844,1374.793483,0,30
114.9976,5334.884836,0,70
164.9853,6656.287,1,54
137.469817,1623.045026,0,58
149.9447,6066.547252,1,29
137.4392,5001.371216,1,18
114.9509,4839.528738,0,60
144.9889,6629.310323,1,87
159.983,4675.756402,0,72
184.9496,1178.011696,1,41
210.138,5931.491211,1,89
149.937833,1637.132389,0,64
117.5152,1183.953112,0,30
194.9699,2038.974824,0,81
127.4586,5420.694461,1,56
137.4836,2945.865945,0,31
162.45383,2025.927893,1,32
207.4811,5760.776706,1,77
157.4698,5268.611353,0,74
162.4526,5561.88036,1,41
144.9607,4088.428701,0,80
114.9728,798.0189824,0,29
140.0049,5680.91898,0,30
182.4433,5725.421883,0,80
187.6094,2147.084163,1,59
157.469817,545.6211065,0,74
235.1555,1967.928007,1,41
139.9568,5530.421045,1,39
129.994975,1297.575754,1,24
207.4754,2326.985753,0,49
149.9845,6101.954062,0,77
159.9794,4486.582949,0,77
137.4978,1600.620121,0,22
192.4705,5154.285324,0,41
217.4702,1088.018039,0,25
207.4673,5146.161642,1,21
184.9797,6175.765224,0,54
270.1604,3055.521716,1,46
149.9378,5354.221755,0,72
210.105118,2734.384392,1,46
184.9496,5014.268899,1,38
112.4844,5430.052321,0,69
114.9728,5616.349749,0,34
257.6513,6681.250538,1,45
182.4608,5835.311159,0,23
152.509,939.7724617,1,82
190.1737,5779.47654,1,53
245.131966,954.0290712,1,62
159.965,6095.07687,0,41
159.9875,4254.289639,0,37
147.4421,5837.517911,0,37
162.471255,1357.062854,1,66
162.4937,1294.33801,0,70
137.4836,768.6735365,0,49
202.4433,4811.298513,0,33
229.993134,897.5919144,0,26
222.65,1512.125761,1,52
159.983,5867.148335,0,46
149.9707,4577.776917,0,80
184.9797,4777.954889,0,74
204.9496,6314.533192,1,18
129.977753,2010.958936,0,49
182.460772,3099.922244,0,55
124.9607,5195.25021,0,63
192.4885,722.5123131,0,86
182.4608,5662.285046,0,35
187.4811,4290.116592,1,51
210.138,5272.104771,1,81
207.4974,5806.242503,0,78
137.4686,4865.052135,0,56
179.9794,627.8159819,0,52
230.105118,1040.342682,1,71
92.488023,551.6881554,0,30
129.9621,1110.224942,1,76
159.9476,6572.961443,0,43
194.9744,605.6512541,0,86
187.4811,2255.363032,1,54
210.156274,1173.76564,1,19
162.447,2206.253895,0,48
172.4567,1283.018595,0,85
179.965581,1021.482609,0,87
232.62403,1386.523823,1,71
182.4833,6058.624431,0,62
104.97808,1352.986244,0,69
242.6435,1870.593916,1,77
207.4754,5648.31533,0,21
162.452604,1460.632443,1,49
149.9707,4604.801873,0,42
172.4567,6432.294015,0,79
125.0073,616.6230151,0,78
127.4421,5256.017788,0,39
172.4742,1547.496008,0,18
140.0049,1077.205282,0,75
127.4958,1089.662539,0,67
147.4713,1007.348141,0,31
139.965,826.331106,0,76
147.503078,1824.510182,0,77
195.0062,5527.711581,0,74
194.9699,1097.005959,0,80
225.132,6746.802832,1,82
164.967,1206.589518,1,60
134.9509,1661.330631,0,45
222.6143,6624.884891,1,44
124.9935,896.0387666,0,84
212.6415,5561.852852,1,51
147.442069,1708.75722,0,84
149.9621,5006.557282,1,49
172.4705,1476.916161,0,89
127.4958,1107.083954,0,41
117.472036,1839.699549,1,41
149.9741,1193.11856,0,46
192.4705,1118.312856,0,73
179.947583,955.7834668,0,64
124.9607,3807.283723,0,89
129.948316,1041.301237,1,87
129.9621,1163.746203,1,76
117.472,542.7248776,1,43
139.9512,5773.715899,0,49
149.9845,5256.320982,0,59
129.9483,5999.863942,1,43
152.5022,5932.384715,0,63
144.9607,783.3606694,0,84
154.9755,5713.631544,1,54
184.9715,5228.370243,1,26
169.9671,5107.688262,0,84
147.4783,4382.709253,0,81
210.1051,1915.881708,1,57
137.4392,945.5166208,1,44
197.6288,5770.590829,1,37
152.5022,5935.756323,0,61
194.9699,4823.231075,0,37
220.1478,6276.75062,1,57
147.473844,1530.10769,0,72
117.439154,1663.371666,1,35
235.1555,4638.796434,1,61
240.1149,5525.488035,1,70
129.948316,676.1747964,1,88
242.6326,4430.367889,1,78
139.9816,1236.291583,1,88
184.967019,938.5556359,1,36
194.9663,4652.212743,0,63
190.1737,6391.040605,1,88
182.497,708.4028154,0,70
137.4686,4610.508173,0,67
129.9778,4126.350754,0,80
217.4725,5819.356258,1,77
172.48852,1531.155367,0,62
159.9942,5246.927502,0,51
124.97808,986.7489919,0,69
222.632554,1479.639912,1,75
240.114868,1614.036609,1,79
129.9598,4565.513222,0,72
207.6094,5933.623643,1,50
162.4676,6602.646284,1,79
149.9845,5877.226772,0,44
230.1344,1512.206567,1,22
149.9776,886.9671382,1,35
194.9882,6292.15687,0,82
152.4624,1530.742396,1,29
255.1336,2528.759994,1,43
107.4958,5214.554943,0,81
149.9598,5140.746874,0,51
162.482694,508.7637913,0,86
242.6326,5841.605467,1,29
114.983787,391.7847619,0,58
194.9581,968.2908707,1,46
162.4526,4945.724284,1,23
190.127,6015.198197,1,43
240.114868,2660.503932,1,24
162.497,6199.518144,0,77
169.9447,5785.386596,1,62
240.114868,1549.466596,1,22
159.965008,570.1301629,0,28
169.944668,758.4775985,1,54
139.979239,754.4414431,0,41
142.499263,1250.94478,1,73
172.4555,4284.947558,0,85
199.9902,6269.18922,1,77
172.4441,5663.049118,1,56
127.4783,6381.433866,0,37
159.9349,4899.24202,1,71
159.987503,803.3925622,0,39
162.4526,1209.751161,1,19
149.948316,945.3802928,1,68
142.499263,1148.911745,1,54
194.9699,4623.694304,0,48
187.4673,6092.611808,1,40
204.9634,5976.68996,1,19
159.9512,4580.335893,0,85
159.9942,1459.766208,0,77
152.466,4912.337528,1,37
182.497,939.4887657,0,77
257.63748,1880.78289,1,48
134.950905,598.4998978,0,29
207.4811,6005.171652,1,24
232.6415,929.5655793,1,29
159.9512,5341.417352,0,42
137.4392,4469.238447,1,68
197.4725,4755.552483,1,68
134.9509,487.9567265,0,39
175.1331,5550.629939,1,50
127.4887,954.2700173,0,87
159.9875,684.120914,0,67
194.958118,1553.013845,1,38
184.985293,1564.936841,1,78
159.965,1492.297826,0,46
162.497,1322.686843,0,55
267.642733,1803.917571,1,61
137.4392,5073.712257,1,22
222.6281,2768.129883,1,27
200.1185,1015.130356,1,86
210.1518,1006.003672,1,24
174.9699,1251.894626,0,78
197.5169,5803.991214,0,37
147.4421,5828.46448,0,47
154.9618,1407.105672,1,57
200.1323,1860.602438,1,80
172.457857,765.3008585,1,74
157.4836,600.3283664,0,79
107.4806,3997.551698,1,59
257.6513,2061.503839,1,81
139.983,5562.051941,0,41
129.9483,4968.246217,1,30
159.9349,579.0788972,1,27
134.9509,5717.95214,0,26
267.6427,6310.736148,1,58
129.9483,5472.480679,1,82
157.4698,4115.596496,0,64
277.6375,4674.111818,1,77
132.4798,4992.984164,1,56
127.4421,6189.656421,0,64
190.127,6818.04834,1,30
255.1336,7081.306842,1,65
222.6326,6840.191109,1,72
134.9509,4805.808191,0,81
104.9643,1070.918591,0,44
197.494455,676.2178659,1,47
232.637807,1402.20491,1,80
169.9447,4681.080835,1,78
162.4713,465.629346,1,83
112.4551,849.8471125,0,29
225.1457,6051.457992,1,18
127.5067,723.6126048,0,35
112.4551,5727.757032,0,36
119.9568,5116.164536,1,71
147.460067,1561.767949,0,19
184.9496,5533.878378,1,36
207.4754,2099.82555,0,30
232.62403,1489.077486,1,47
139.9678,5797.443843,1,84
107.4806,3022.776148,1,44
127.4421,1522.482247,0,36
217.484,5487.953653,0,23
147.4713,4034.305669,0,51
127.4783,1424.784732,0,71
117.487242,699.4793992,0,21
129.9926,590.2497674,0,62
95.005709,610.2580075,0,42
132.4798,6173.823033,1,69
204.9797,5133.478559,0,18
112.4551,426.4255699,0,55
240.114868,764.3624669,1,68
139.9792,767.624909,0,87
172.4624,1187.710162,1,23
172.4555,5273.813487,0,35
127.511223,1114.016493,0,27
129.995,6180.701125,1,42
132.5127,1291.650867,1,33
152.510442,1638.383088,0,74
114.9658,594.5452132,0,33
154.991856,1226.543716,0,79
152.4624,4828.2039,1,40
255.1198,5925.343914,1,56
275.1198,1687.100467,1,23
114.9509,883.7264825,0,32
149.9483,5209.217209,1,85
210.1518,1803.186158,1,75
139.9512,5534.496573,0,66
232.637807,1342.310858,1,82
200.1185,6125.429918,1,72
222.628057,1176.40624,1,84
172.462354,933.4257317,1,41
114.9658,4879.946762,0,72
174.9755,6061.845625,1,58
204.961,1555.075783,0,19
275.119794,830.61429,1,76
255.1198,5885.235129,1,80
139.9979,4756.821939,0,79
204.961,6396.472998,0,69
112.4844,4633.969478,0,63
147.4893,4986.869447,0,48
162.497,6104.271738,0,75
139.934918,1790.688379,1,52
129.9598,1038.488008,0,27
162.4713,5306.886205,1,69
137.4392,4048.902387,1,18
179.9656,3550.827248,0,49
117.4686,6168.427344,0,72
92.48802,4930.445331,0,54
137.4872,4243.908817,0,39
95.01949,1140.676882,0,52
124.9643,506.014128,0,73
182.4676,1532.242102,1,70
127.458638,1034.285556,1,46
112.4551,1054.031935,0,66
197.484,1351.962079,0,38
192.4705,6185.77752,0,46
179.9476,5021.784914,0,36
182.4538,3531.898755,1,28
112.4844,5604.566058,0,20
172.4404,6503.984053,1,41
182.4608,618.5873585,0,21
210.1518,6397.46237,1,32
200.132293,1259.415493,1,20
137.4686,585.4873226,0,76
159.965008,1334.403775,0,33
159.965,4989.154555,0,61
157.483594,1210.450532,0,36
179.965581,993.6031859,0,61
169.992756,695.0510444,0,73
147.4421,6069.194377,0,22
182.467607,1282.45127,1,51
159.9349,5913.927772,1,68
214.9525,997.2010554,0,80
160.0122,1698.617842,0,67
242.628057,1047.361909,1,81
207.6386,1071.748463,1,59
210.138,1060.76878,1,63
179.947583,795.4957358,0,62
207.46728,1092.226042,1,51
114.9728,293.0174607,0,44
194.9581,5071.720337,1,30
200.118516,1072.481938,1,58
210.1051,4019.898568,1,53
149.9845,4296.188726,0,88
245.1283,6562.450391,1,19
104.9923,619.4159878,0,63
162.4982,6147.295218,0,85
207.6094,6386.697896,1,53
192.4404,4200.226885,1,59
124.97808,987.653655,0,28
124.9607,790.0442858,0,79
125.0073,5934.963982,0,89
104.9629,717.4865643,1,54
235.1417,1741.054382,1,22
162.482694,528.6553088,0,50
162.4538,6497.863463,1,61
174.9618,5421.452894,1,51
112.455141,242.9947554,0,44
162.446995,1040.272445,0,60
152.5104,4999.929364,0,68
152.4624,1059.664803,1,20
204.9797,5080.902489,0,41
222.6143,1654.594921,1,63
162.468917,380.7222437,0,72
95.005709,770.6307096,0,67
192.4404,5808.222175,1,21
162.4526,3935.280548,1,70
159.964152,765.8624235,1,76
119.9897,5259.588349,1,31
119.9897,5871.273948,1,20
195.0062,907.5139744,0,40
240.1149,1367.523632,1,36
222.6281,6246.585167,1,30
162.4538,5141.95734,1,34
182.4433,6031.932533,0,76
149.9741,5737.637102,0,86
137.469817,1577.015173,0,83
139.9568,6123.243244,1,78
164.9785,5144.987347,0,33
162.4608,1295.610833,0,42
175.133074,1970.80666,1,69
119.9897,5696.037727,1,29
162.4526,5319.773541,1,84
149.9378,1003.311614,0,52
147.4421,4881.833739,0,64
182.467607,1397.701335,1,32
162.4676,1626.329435,1,58
194.9663,924.0477339,0,70
172.4404,6399.941128,1,48
139.983006,2323.477681,0,21
169.9928,5757.017238,0,27
149.984492,1559.824693,0,27
162.452604,2499.186161,1,36
162.5299,6286.518729,0,24
112.455141,1751.748167,0,27
159.965,5739.420369,0,50
192.4404,5947.355869,1,75
179.9476,6025.591215,0,85
124.9643,868.8224639,0,82
137.4978,5624.339387,0,35
182.4608,5569.125917,0,57
182.4653,5294.992478,0,71
192.456745,2016.710031,0,32
197.4876,5932.680423,0,60
127.442069,1290.737183,0,61
149.977753,292.4731737,0,82
150.0208,5674.734009,0,77
275.133571,1385.020283,1,31
162.5007,5953.091281,0,46
162.493654,636.8514545,0,83
240.1149,3805.559709,1,27
242.6573,6020.902258,1,85
144.9607,5516.527396,0,65
159.9656,5386.455531,0,20
182.460772,717.3876564,0,69
222.6326,1328.874126,1,19
129.9915,5622.709975,0,66
124.97808,391.0106655,0,40
204.963371,2729.316361,1,33
144.9607,577.9768805,0,55
127.4738,2342.458997,0,86
149.9845,4275.297726,0,34
159.9875,602.0049206,0,82
172.4705,5200.58921,0,22
164.9647,940.3579408,0,62
139.9792,1820.926895,0,76
217.4725,1962.047024,1,22
242.657291,1256.287854,1,44
159.947583,1046.054674,0,23
