MonthlyCharge,Bandwidth_GB_Year,Age,StreamingMovies,StreamingTV
194.9992,6048.018658,85,1,0
222.6362,4735.276139,64,1,1
155.0084,4520.861055,89,0,1
222.6326,5960.117505,53,1,1
152.4579,6690.800209,28,0,1
152.4624,6443.376935,25,0,1
149.9447,5824.302038,24,0,1
187.4673,4334.844433,81,0,1
137.4392,5256.767211,28,0,1
182.4433,4367.354584,29,1,0
255.1417,6329.078853,22,1,1
172.4705,6484.174701,42,1,0
167.4564,5175.585295,86,0,0
149.9598,6071.607482,63,1,0
159.965,5611.872408,44,1,0
214.9663,5184.395666,80,1,0
172.4705,5245.572739,23,1,0
142.4713,6146.743893,58,0,1
124.9643,5559.842937,74,0,0
127.475,5530.214199,80,1,0
149.9483,5831.475339,35,0,1
169.9378,4503.053128,53,1,0
169.9928,5757.017238,27,0,0
152.4742,6149.726033,18,1,0
147.4893,4132.581901,85,0,0
217.4702,4710.662382,39,1,0
149.9707,5682.278193,36,1,0
172.4871,4672.338886,53,0,1
172.4742,5661.61911,89,1,0
242.6326,5351.620303,78,1,1
159.9476,4696.771589,35,1,0
149.9378,5794.255165,69,1,0
124.9643,5284.821838,57,0,0
102.4746,3795.698707,44,0,0
112.4844,5989.870888,19,0,0
172.4733,4231.43285,19,0,1
92.48802,5000.223337,21,0,0
194.9699,6270.108334,31,1,0
159.9942,6049.865594,82,1,0
240.1149,4549.059635,40,1,1
169.9741,4465.392448,67,0,0
162.4608,5450.915329,27,1,0
149.9915,4667.397297,70,0,0
137.4686,6078.61865,41,0,0
210.1051,6317.996068,33,1,1
242.6573,6611.587446,32,1,1
142.4713,5031.059535,66,0,1
144.9889,5308.935137,52,0,1
235.1417,5887.65047,67,1,1
235.1591,5396.115807,46,1,1
187.6422,6496.792308,38,1,1
204.9496,5474.602288,58,0,1
159.9512,4918.504071,68,1,0
194.9744,4455.454555,79,1,0
132.466,5645.809212,71,0,1
194.9992,6335.816115,37,1,0
277.6375,4317.109974,62,1,1
149.9915,5830.697844,66,0,0
162.4526,4574.099766,41,0,1
144.9607,5811.49739,32,0,0
169.9378,4735.770641,74,1,0
159.9476,5042.24777,53,1,0
147.4783,4695.581772,58,0,0
152.4624,4828.2039,40,0,1
114.9509,5715.521871,74,0,0
139.983,6022.975358,56,0,0
127.4601,5017.361668,56,0,0
149.9621,5731.345598,88,0,1
182.4676,4592.61237,75,0,1
169.9378,5050.910171,40,1,0
149.9447,5590.939054,37,0,1
204.9797,5765.833852,71,1,0
184.9634,5431.249367,25,0,1
127.4738,3812.804172,47,0,0
222.6326,6626.798645,28,1,1
149.9928,6255.328337,22,0,0
172.4555,4683.297629,57,1,0
207.6386,5474.08598,30,1,1
107.482,5915.392765,41,0,0
182.4433,6380.564424,70,1,0
142.4827,6407.974398,70,1,0
147.4564,5449.470206,79,0,0
142.4689,4831.131738,45,1,0
139.983,4969.898649,84,0,0
169.9671,5319.532385,64,1,0
152.466,5276.705264,72,0,1
255.1555,4894.603978,76,1,1
222.6362,5259.491359,38,1,1
119.9897,4783.923527,57,0,1
174.9744,5205.750156,52,1,0
92.45514,4747.190141,66,0,0
139.9512,6204.546376,50,1,0
152.4624,5990.538991,58,0,1
172.4404,6092.399467,85,0,1
134.9509,3246.325481,80,0,0
149.9776,4780.976448,40,0,1
142.4689,4904.169797,50,1,0
222.6609,4756.00161,32,1,1
217.484,6292.807402,68,1,0
114.9509,4527.054831,33,0,0
222.6281,6246.585167,30,1,1
172.4705,5004.005579,81,1,0
164.967,4463.694644,57,0,1
117.4686,4732.791307,47,0,0
159.9512,4580.335893,85,1,0
152.466,4184.902878,70,0,1
127.4958,6033.167408,41,0,0
192.4567,5330.00965,65,1,0
172.4624,5764.752948,19,0,1
137.4392,5964.347127,63,0,1
270.1604,5639.473416,57,1,1
159.9656,5503.322362,53,0,0
142.4713,5811.165878,58,0,1
152.4624,5972.05769,89,0,1
147.4564,6499.037593,28,0,0
139.9568,4102.71703,41,0,1
102.4746,3971.685185,21,0,0
175.1331,6135.277354,53,1,1
194.9699,5026.107394,23,1,0
165.0182,5331.216027,81,0,1
182.4608,5441.933092,26,1,0
242.6435,6340.235212,73,1,1
117.4872,4899.758441,83,0,0
127.4586,4852.623608,63,0,1
107.4806,5099.866817,63,0,1
232.6415,6182.78427,42,1,1
172.5034,5384.246623,89,1,0
164.967,4935.980732,31,0,1
200.1185,6747.936863,51,1,1
200.1323,5197.361049,69,1,1
227.4754,5905.250692,84,1,0
134.9801,5917.693418,80,0,0
187.6094,5530.883577,56,1,1
125.0073,4968.328024,45,0,0
149.9483,5398.347301,85,0,1
114.9838,5347.776998,78,0,0
175.0062,6559.360681,27,0,0
159.9656,5386.455531,20,0,0
92.5018,5762.454827,75,0,0
184.9715,5228.370243,26,0,1
137.4836,4108.848897,89,0,0
252.624,4646.632157,29,1,1
159.9794,6308.665694,27,0,0
207.4754,5663.575209,82,1,0
172.4742,5010.797341,71,1,0
204.9634,5563.392672,40,0,1
162.5007,3969.782146,87,0,0
172.4579,5030.771701,19,0,1
217.484,6006.905316,33,1,0
222.6362,5972.423634,60,1,1
232.624,6739.19212,42,1,1
164.9715,5579.15458,23,0,1
187.6422,5709.211479,83,1,1
144.9607,5516.527396,65,0,0
117.4835,4893.99719,26,1,0
194.9699,4164.277154,84,1,0
79.97886,4345.907298,52,0,0
162.4713,5419.934519,29,0,1
227.4754,5693.466496,63,1,0
152.5104,5913.125552,81,0,0
210.127,5688.676981,67,1,1
192.4567,5733.035422,80,1,0
220.1149,5894.516764,75,1,1
112.4551,5766.913605,76,0,0
197.6288,6182.666346,39,1,1
142.4689,5312.129835,60,1,0
124.9643,5796.999774,89,0,0
132.466,6261.419372,79,0,1
149.9707,5173.091219,63,1,0
127.482,4862.320826,57,0,0
275.1336,5005.571485,22,1,1
114.9838,5466.37029,47,0,0
172.4404,6503.984053,41,0,1
129.9915,5072.66967,59,0,0
177.4945,5942.048606,68,0,1
179.9794,6178.61031,63,0,0
169.9447,4529.909678,40,0,1
104.9643,6336.618694,47,0,0
147.4421,5082.031319,25,1,0
124.9781,4594.835502,61,0,0
142.4713,5128.882309,45,0,1
194.9768,5270.685618,83,0,1
232.652,6054.367041,59,1,1
225.1457,6502.025208,70,1,1
162.4538,6300.056458,24,0,1
184.967,5948.856328,60,0,1
192.4404,3894.441976,38,0,1
169.9671,3491.783586,68,1,0
159.9942,4475.105272,37,1,0
172.4555,4695.750395,79,1,0
162.447,6322.708205,81,1,0
139.9568,3382.423508,89,0,1
275.1198,5112.939726,78,1,1
277.6513,4811.89025,66,1,1
162.447,5431.15051,78,1,0
214.9525,5088.803181,62,1,0
119.9568,6655.981104,22,0,1
232.6228,6187.029956,57,1,1
265.1283,5276.196262,77,1,1
207.4673,4642.032276,54,0,1
164.9647,6709.021998,43,1,0
105.011,3950.92899,85,0,0
252.624,5903.302417,75,1,1
152.5022,5460.921432,51,1,0
137.4392,5269.076385,31,0,1
137.4836,5320.166858,70,0,0
130.0064,6017.570291,60,1,0
139.9875,4899.179172,34,0,0
184.9634,6641.027483,27,0,1
124.9781,5981.238779,60,0,0
242.6281,5610.672962,45,1,1
200.1323,6769.093084,21,1,1
152.4798,5385.903276,76,0,1
139.9816,5559.919752,71,0,1
182.4433,5296.312677,46,1,0
92.5018,4226.329148,31,0,0
114.9728,5769.179556,57,0,0
232.6228,4726.095224,75,1,1
275.1336,4315.04425,85,1,1
124.9607,5921.61952,34,0,0
192.4404,3601.393455,52,0,1
149.9621,5057.818142,79,0,1
184.9496,5200.564235,79,0,1
192.4705,6015.544544,25,1,0
137.4392,5248.831273,61,0,1
252.6378,5248.280009,75,1,1
162.4676,6484.666128,32,0,1
182.4608,5662.285046,35,1,0
210.1563,5854.565694,62,1,1
160.0122,5566.008454,39,0,0
94.97283,6315.438306,24,0,0
174.9699,5003.406744,20,1,0
220.1185,6283.625527,78,1,1
139.965,4993.628447,30,1,0
150.007,5489.048081,87,0,0
139.9979,5747.351224,39,1,0
242.6281,6237.268861,64,1,1
159.9942,4300.642039,34,1,0
265.1283,5803.879938,40,1,1
187.4847,4245.941407,61,0,1
152.466,5611.443086,79,0,1
107.482,5247.947941,25,0,0
149.9913,6193.00568,81,0,1
137.4836,5245.226834,85,0,0
174.9768,6023.00098,69,0,1
184.967,5663.31815,60,0,1
130.0244,4596.831004,19,0,0
169.9447,4727.689294,64,0,1
127.525,5929.012302,28,0,0
232.624,5155.317217,80,1,1
174.9755,5620.564008,55,0,1
129.9778,5646.886372,33,0,0
275.1336,6268.031469,74,1,1
124.9781,4946.826952,34,0,0
232.6378,6155.213641,70,1,1
162.4827,4771.495872,40,1,0
117.4872,6071.058616,81,0,0
172.4555,5484.119427,45,1,0
207.6094,5933.623643,50,1,1
242.6106,6473.341815,34,1,1
207.6094,6127.79877,50,1,1
144.9607,5407.576321,87,0,0
137.4698,6114.267462,54,0,0
147.4601,6104.035524,26,0,0
167.4847,4443.003488,71,0,1
152.4555,5627.453779,87,1,0
197.4876,5216.298758,73,1,0
137.4392,5924.920176,69,0,1
160.0013,4930.470975,70,0,0
140.0049,4967.342093,22,0,0
197.5169,5910.47033,49,1,0
127.4421,6131.622551,28,1,0
117.4835,5639.931173,79,1,0
125.0073,5118.044271,46,0,0
162.4827,5379.145841,51,1,0
232.6228,4831.531789,76,1,1
149.9778,5911.716831,75,0,0
184.9963,4081.555041,80,0,1
127.475,5526.91472,51,1,0
162.4653,4318.755591,71,1,0
124.9781,5145.473955,73,0,0
119.9897,4501.420909,66,0,1
194.9992,5863.402923,78,1,0
159.9642,4347.952465,47,0,1
222.6362,5881.848209,85,1,1
149.9483,5055.536874,52,0,1
172.4579,5350.192494,29,0,1
162.447,5782.142746,49,1,0
132.466,4711.28064,49,0,1
152.5022,6457.248707,37,1,0
112.4551,4205.731492,70,0,0
139.9568,5530.421045,39,0,1
242.6326,4231.393427,47,1,1
164.967,5863.779578,59,0,1
179.9476,4007.110298,73,1,0
227.4754,4838.973661,78,1,0
112.4551,3170.023123,87,0,0
222.6143,6723.72149,43,1,1
212.6228,5739.181377,41,1,1
222.6792,6349.320467,37,1,1
117.4835,5365.288201,89,1,0
187.6094,4518.564,24,1,1
105.011,5530.817595,50,0,0
117.5015,5897.711605,78,0,0
210.1518,6062.895419,18,1,1
162.4689,6284.979187,27,1,0
232.624,6277.702239,58,1,1
204.9634,4866.729815,39,0,1
162.4676,5815.857846,87,0,1
242.6143,5820.82826,67,1,1
102.4746,5249.465143,72,0,0
142.5007,5592.352902,44,0,0
162.4653,5730.292957,64,1,0
220.1615,5933.314519,76,1,1
169.9378,3653.559021,48,1,0
124.9643,6024.265777,46,0,0
252.6378,5770.797143,59,1,1
192.4404,5641.382534,53,0,1
215.1591,5368.841578,51,1,1
220.1185,5303.936549,38,1,1
114.9838,5678.725935,22,0,0
212.6415,6009.463821,45,1,1
160.0013,3653.777417,67,0,0
140.0342,5939.80671,71,0,0
79.97886,5757.753614,36,0,0
187.4974,5779.744736,83,1,0
270.1604,6019.460078,78,1,1
149.9378,6135.141648,74,1,0
127.5067,5401.505392,89,0,0
194.9882,3819.338688,77,1,0
265.1283,4579.647107,88,1,1
107.4806,4197.55311,58,0,1
147.4421,3788.951502,79,1,0
182.4676,5326.92968,45,0,1
104.9643,5967.092974,88,0,0
235.1591,5876.124132,60,1,1
162.5299,5234.429593,72,0,0
119.9568,4839.103673,50,0,1
124.9781,5722.009817,59,0,0
149.9598,4611.987,88,1,0
257.6375,5899.517682,21,1,1
184.9647,5361.231393,63,1,0
175.1331,3851.447958,41,1,1
172.4579,5356.753961,80,0,1
130.0244,5432.197233,34,0,0
152.4742,4869.487736,62,1,0
124.9607,6319.838076,19,0,0
165.0182,6274.153212,45,0,1
242.6281,5500.343313,85,1,1
129.9915,5930.097335,39,0,0
149.9598,4489.267692,59,1,0
245.132,5247.418341,23,1,1
137.4392,5592.361956,18,0,1
182.4433,5477.886159,35,1,0
262.6106,5884.613452,79,1,1
210.127,5536.195731,77,1,1
242.6435,6121.654756,38,1,1
160.0013,5009.452903,24,0,0
194.9663,5813.10524,26,1,0
92.5018,5394.351469,54,0,0
177.4876,6708.158084,48,1,0
127.4586,5632.965693,69,0,1
112.4844,4551.440341,87,0,0
162.5119,4924.466653,23,1,0
174.9755,5547.950501,21,0,1
184.9647,5526.487954,73,1,0
140.0013,5348.99535,48,0,0
137.4872,4243.908817,39,0,0
152.4579,6382.531232,53,0,1
139.9512,6160.220905,34,1,0
124.9643,4984.849588,18,0,0
149.9913,4884.456533,86,0,1
129.9915,6599.564823,81,0,0
182.4833,5305.602924,45,0,0
184.9797,6518.166442,61,1,0
147.4564,5653.372513,56,0,0
172.4555,5715.030445,72,1,0
252.6378,6131.484263,78,1,1
169.9378,4130.432282,85,1,0
117.472,6144.768685,27,0,1
187.6422,5874.281225,42,1,1
147.4713,4335.611406,21,1,0
149.9447,6083.758176,24,0,1
174.9919,6296.461831,54,1,0
129.9483,6247.6461,61,0,1
222.6362,5672.644392,39,1,1
245.1283,5064.062256,78,1,1
140.0013,4185.58497,36,0,0
127.4887,4531.04303,43,1,0
139.9512,5992.346598,77,1,0
220.1149,5545.047634,89,1,1
174.9699,6535.810581,83,1,0
127.4738,5576.448425,66,0,0
127.4783,6070.299747,22,0,0
187.4847,5502.689262,38,0,1
172.4624,4991.819551,53,0,1
159.9942,5812.769976,35,1,0
115.0021,5762.602883,89,0,0
149.9378,5301.860931,41,1,0
232.6228,6157.745923,38,1,1
187.4673,6557.26466,22,0,1
129.9621,5075.832913,25,0,1
235.1555,4638.796434,61,1,1
159.9476,4652.920592,19,1,0
227.4754,5227.179847,41,1,0
192.4404,6342.143374,41,0,1
252.624,6462.182186,44,1,1
162.497,6174.276271,88,0,0
125.0073,4866.25354,84,0,0
149.9483,5311.628616,53,0,1
92.5018,5785.21074,63,0,0
139.9861,6104.192973,70,0,1
129.9598,6335.855442,56,1,0
172.4404,5229.211184,72,0,1
134.9509,3260.745232,86,0,0
142.4713,5473.390798,48,0,1
127.4586,5394.915308,25,0,1
169.9447,4217.907706,56,0,1
275.1198,6149.65603,85,1,1
277.6513,5945.934734,46,1,1
179.9794,5867.544803,80,0,0
147.4421,6069.194377,22,1,0
149.9928,3614.976172,68,0,0
169.9447,5089.775857,86,0,1
159.9512,5095.502574,22,1,0
142.4526,5434.730554,75,0,1
214.9525,3912.208832,32,1,0
147.4601,5524.247776,48,0,0
149.9776,5417.867266,67,0,1
149.9928,6147.448121,23,0,0
114.9509,6359.975691,65,0,0
202.4433,6400.696695,46,1,0
232.6415,4716.06213,67,1,1
117.4858,5748.365703,75,0,1
127.475,6045.138773,20,1,0
265.1283,6503.161137,58,1,1
247.6647,6106.678679,68,1,1
152.5022,5932.384715,63,1,0
124.9781,5268.837296,53,0,0
197.484,6865.467972,28,1,0
150.0208,5716.051522,34,0,0
255.1372,5401.877883,37,1,1
210.1563,5230.495459,39,1,1
240.1149,5956.933654,57,1,1
172.4705,6089.889713,23,1,0
149.9741,6136.96562,56,0,0
159.9942,4121.77937,88,1,0
257.6841,5298.949356,54,1,1
172.4404,5962.861013,61,0,1
132.466,5151.21569,71,0,1
159.983,4675.756402,72,0,0
149.989,4281.425931,65,1,0
187.4811,6374.103135,40,0,1
127.4887,6101.516217,83,1,0
137.4872,5739.929828,88,0,0
167.4564,4647.66648,48,0,0
202.4433,4811.298513,33,1,0
157.4698,5209.85908,37,0,0
117.4686,5319.498579,70,0,0
182.4653,4861.72144,31,1,0
139.9349,6722.143611,31,0,1
172.4579,4533.008494,55,0,1
127.4958,4901.491925,80,0,0
182.497,4643.51863,76,0,0
79.97886,4585.713564,28,0,0
142.4713,6282.463563,27,0,1
139.9349,6020.277207,77,0,1
132.466,6543.110379,52,0,1
104.9781,6399.222377,49,0,0
255.1336,4784.796994,20,1,1
172.4579,5615.849093,41,0,1
229.9931,4646.442659,53,1,0
159.9512,4966.136132,48,1,0
162.4653,6205.696339,53,1,0
137.4872,5036.334729,82,0,0
159.9476,6033.647017,79,1,0
172.4567,5553.300748,66,1,0
162.4653,6599.040223,18,1,0
112.4844,5460.550342,72,0,0
187.4811,6742.932022,52,0,1
255.1198,6640.554732,76,1,1
235.1417,5463.709926,49,1,1
184.9785,6391.573253,47,1,0
152.4907,3992.718989,76,0,1
149.9447,6093.091927,23,0,1
139.983,5849.463694,68,0,0
129.9483,5989.985996,38,0,1
147.4738,4970.688189,89,0,0
144.9889,6398.11875,73,0,1
137.4686,5269.998748,33,0,0
129.9483,4526.335532,69,0,1
114.9509,5754.564928,24,0,0
132.4798,5830.300597,78,0,1
222.65,5983.812869,77,1,1
107.4958,5865.625146,28,0,0
134.9801,5004.36005,26,0,0
112.4551,5781.732,59,0,0
159.9476,4927.165029,24,1,0
267.6427,6713.081591,71,1,1
175.1331,4797.122065,65,1,1
114.9509,4974.163846,88,0,0
149.9621,5514.944335,19,0,1
262.6106,6021.415503,44,1,1
225.1786,5252.083564,67,1,1
232.6378,6735.268525,62,1,1
129.9915,5771.251702,43,0,0
139.9349,6024.715109,26,0,1
114.9728,4895.745165,82,0,0
139.983,5562.051941,41,0,0
265.1283,6091.064644,46,1,1
184.9496,6161.945348,21,0,1
169.9447,5971.515636,33,0,1
172.4624,6484.787518,39,0,1
235.1417,5640.808851,62,1,1
114.9658,4920.518248,63,1,0
247.6647,6066.504159,80,1,1
127.4887,6174.824996,18,1,0
127.4421,6084.511649,58,1,0
137.4392,6003.619513,54,0,1
102.4746,5237.396005,89,0,0
182.4608,5367.056964,23,1,0
119.9897,4031.48686,22,0,1
107.4958,5796.100318,72,0,0
179.9794,5225.360098,81,0,0
192.4404,6134.697014,56,0,1
104.9923,5289.954359,28,0,0
112.4551,5727.757032,36,0,0
207.6094,6205.48799,37,1,1
162.5299,5824.23881,89,0,0
137.4836,4941.678785,30,0,0
175.1331,4442.533708,75,1,1
127.5112,5938.865925,46,0,0
119.9568,4869.334092,33,0,1
147.4421,5557.721713,83,1,0
112.4551,4939.550584,77,0,0
104.9629,5080.067605,21,0,1
174.9755,5668.159085,19,0,1
192.4885,5659.937572,84,0,0
149.9598,6017.607321,56,1,0
204.9496,5208.138235,51,0,1
149.9598,5761.220242,53,1,0
104.9643,4610.805566,50,0,0
162.4538,5641.701018,54,0,1
162.5299,6074.151439,81,0,0
182.447,5247.01062,26,1,0
194.9768,4183.048936,32,0,1
169.9378,4477.609834,72,1,0
182.4433,5445.967827,88,1,0
164.967,5871.888679,70,0,1
117.5152,4181.676431,84,0,0
252.624,4968.719293,75,1,1
124.9643,4768.978651,77,0,0
252.6378,6171.559833,65,1,1
104.9781,5848.006408,26,0,0
137.4684,5859.752162,62,0,1
174.9919,5555.86987,20,1,0
159.9512,5174.273895,21,1,0
147.4421,5837.517911,37,1,0
129.9621,5586.42851,79,0,1
139.9349,5698.426541,29,0,1
149.9598,5481.366195,26,1,0
152.4798,4091.382815,52,0,1
235.1884,6667.97528,23,1,1
139.965,5866.495925,39,1,0
154.9919,6411.160905,32,1,0
187.656,5611.622091,84,1,1
129.9483,6590.287954,29,0,1
114.9509,6385.814454,43,0,0
165.0182,5902.542522,85,0,1
139.9678,5611.04531,39,0,1
245.147,6854.114445,36,1,1
245.1612,5385.186807,56,1,1
177.4876,5066.934116,18,1,0
184.9647,5479.036356,77,1,0
139.9875,5562.421296,79,0,0
114.9976,5316.712002,33,0,0
214.9525,5466.255604,56,1,0
124.9781,4723.54426,88,0,0
82.49655,5848.90356,61,0,0
139.983,5475.340643,50,0,0
149.9913,6017.868507,57,0,1
255.1372,4656.200883,43,1,1
187.6094,6799.703331,67,1,1
222.6362,5768.283353,53,1,1
202.6362,5232.068649,86,1,1
159.9349,5576.065751,25,0,1
184.9963,3832.149233,60,0,1
149.9707,5617.743323,21,1,0
149.9913,4874.991387,77,0,1
117.472,5404.784064,30,0,1
114.9838,5748.451595,51,0,0
127.4738,6167.764392,70,0,0
192.4885,5995.290634,58,0,0
172.4441,4317.862166,30,0,1
192.4404,4246.327693,84,0,1
257.6513,5009.989918,62,1,1
169.9928,4953.477077,35,0,0
172.4441,6127.72243,19,0,1
194.9768,3754.322576,48,0,1
152.4441,6294.425576,43,0,1
179.9794,4851.255631,54,0,0
210.1051,6417.345402,60,1,1
152.4441,6093.493249,74,0,1
172.4441,5613.208858,73,0,1
127.525,3656.35595,27,0,0
152.4798,5412.512376,79,0,1
129.9778,6659.547499,45,0,0
192.4885,6053.671903,83,0,0
255.1198,6426.687397,30,1,1
129.9915,4947.825183,31,0,0
229.9931,5482.759209,88,1,0
114.9509,5511.579607,70,0,0
192.4404,5595.256243,77,0,1
217.4725,6002.159687,62,0,1
137.4686,6125.821735,89,0,0
149.9447,3822.54562,40,0,1
220.1185,4194.186085,88,1,1
204.9634,5976.68996,19,0,1
159.983,4801.928653,88,0,0
172.4567,4323.817647,50,1,0
117.4872,6470.044027,29,0,0
140.0013,5514.922539,63,0,0
144.9607,5386.649919,29,0,0
184.967,5655.455765,69,0,1
129.9621,4616.261041,49,0,1
172.4567,4050.379301,40,1,0
167.4564,4821.711621,54,0,0
152.4798,6083.416035,33,0,1
182.4676,5874.695874,80,0,1
127.482,5573.344552,70,0,0
139.9792,5070.792059,34,1,0
174.9768,5940.705687,43,0,1
242.6106,6191.579895,26,1,1
129.9915,5148.146411,26,0,0
174.9618,6399.072403,19,0,1
154.9618,6518.531089,67,0,1
202.65,4439.358981,45,1,1
107.5286,4661.218675,78,0,0
127.4958,5805.233954,35,0,0
159.9794,4697.773285,26,0,0
184.9647,6294.155657,24,1,0
92.45514,5733.79702,72,0,0
159.9349,4819.114767,87,0,1
132.466,5440.70707,75,0,1
129.9915,6398.841901,71,0,0
137.4978,5847.437103,21,0,0
267.6427,4642.627892,31,1,1
92.45514,6242.49162,48,0,0
137.4872,4543.82768,23,0,0
210.1051,6376.639792,66,1,1
209.9931,4735.622867,29,1,0
275.1336,4314.292516,39,1,1
102.4746,5801.078035,80,0,0
225.132,6323.723983,74,1,1
194.9663,5735.231545,78,1,0
257.6513,6273.993497,76,1,1
194.9744,5862.216204,18,1,0
104.9629,5401.772294,30,0,1
139.965,5084.851456,58,1,0
230.1051,5519.813683,62,1,1
184.9647,4813.13127,52,1,0
137.4872,5512.596647,30,0,0
242.6106,5455.706117,46,1,1
92.45514,5449.342554,71,0,0
127.5112,4979.764199,59,0,0
127.4421,5329.246171,56,1,0
129.9598,6317.989438,73,1,0
194.9581,4724.802444,57,0,1
192.4567,4945.69374,77,1,0
200.1185,5285.025958,82,1,1
192.4404,6395.482406,50,0,1
160.0013,5078.029461,27,0,0
142.4526,6548.739039,36,0,1
169.9741,4019.765436,24,0,0
149.9621,4923.50439,56,0,1
107.4958,4279.718136,83,0,0
114.9728,5635.888386,73,0,0
212.6228,6746.166459,59,1,1
177.6508,6319.297112,39,1,1
114.9838,4810.255665,87,0,0
232.6707,5528.483995,23,1,1
79.97886,4411.074803,51,0,0
149.9845,6101.954062,77,1,0
215.1591,5910.719593,85,1,1
124.9607,5988.164218,43,0,0
149.9776,4815.434176,53,0,1
114.9838,4910.178894,59,0,0
114.9509,5216.869795,69,0,0
162.4538,4506.056002,63,0,1
104.9629,4828.23036,29,0,1
149.9928,6060.021953,52,0,0
137.4684,5954.517973,80,0,1
149.9707,3898.98615,36,1,0
157.4698,4551.763964,70,0,0
134.9509,4796.917237,42,0,0
212.6228,6305.881041,24,1,1
162.4653,6771.506746,39,1,0
114.9728,5931.909999,55,0,0
194.9699,4707.7319,69,1,0
277.6513,6413.546906,22,1,1
182.4433,5281.851852,85,1,0
172.4555,4284.947558,85,1,0
159.9349,5581.379706,30,0,1
134.9509,5744.210121,78,0,0
132.4798,6605.569716,54,0,1
112.4844,5769.255809,51,0,0
117.4392,4762.552792,36,0,1
149.9776,5679.986847,22,0,1
227.4754,5684.35373,32,1,0
222.6143,4723.125316,40,1,1
200.1185,6661.40216,27,1,1
172.4555,5967.054532,29,1,0
134.9509,5046.281771,40,0,0
197.4876,5993.021537,24,1,0
182.4833,5764.291132,47,0,0
230.1344,5470.490324,27,1,1
149.9621,5542.688477,23,0,1
232.6415,6160.398795,26,1,1
202.6829,5952.590424,73,1,1
222.6654,4677.936927,28,1,1
275.1336,4913.037126,57,1,1
114.9658,4939.508383,82,1,0
172.4579,6319.032596,41,0,1
105.011,5517.467178,32,0,0
107.482,4556.968246,42,0,0
124.9607,4427.447401,79,0,0
242.6573,3888.542928,41,1,1
104.9781,6191.373013,26,0,0
192.4404,5560.7204,43,0,1
142.4689,5746.454782,73,1,0
245.1457,6447.175354,23,1,1
124.9607,5310.301812,81,0,0
245.147,6115.579407,42,1,1
182.447,6269.306466,65,1,0
162.4827,3869.872224,68,1,0
242.6106,6772.978906,64,1,1
172.4579,5727.232268,47,0,1
94.97283,5530.990602,25,0,0
172.4705,6520.292051,65,1,0
114.9728,4840.964036,25,0,0
172.4624,6008.369934,67,0,1
82.49655,5598.408561,32,0,0
157.4698,5268.611353,74,0,0
220.1149,6246.864694,65,1,1
255.1417,4942.653192,82,1,1
162.4653,5994.735404,48,1,0
127.4783,5874.668217,54,0,0
194.9768,5214.429658,68,0,1
265.147,4794.822207,24,1,1
177.6508,6246.264685,37,1,1
179.9656,4243.622875,61,0,0
277.6375,5991.45754,33,1,1
92.45514,4611.303594,79,0,0
129.9778,6251.354682,39,0,0
194.9581,6308.688863,42,0,1
167.4847,6356.486114,58,0,1
117.5152,4756.034607,59,0,0
115.0021,5481.191737,48,0,0
182.4833,4826.319401,31,0,0
222.6281,6223.9084,57,1,1
220.1478,6284.162335,75,1,1
147.4783,3951.955674,58,0,0
137.4978,5345.910452,66,0,0
125.0073,5280.455768,82,0,0
149.9621,6000.793836,36,0,1
154.9919,5770.387227,46,1,0
164.967,6623.719418,68,0,1
187.6094,6768.348896,55,1,1
182.49,5321.727773,47,1,0
157.4698,3868.983397,18,0,0
149.9447,5187.833012,84,0,1
137.4686,3145.639435,86,0,0
147.4738,4573.084997,32,0,0
124.9643,3596.735771,24,0,0
184.9797,5788.90717,63,1,0
220.1615,4086.565,72,1,1
174.9882,6540.061159,20,1,0
242.6326,6245.097339,47,1,1
220.1323,6052.322466,54,1,1
152.466,4051.99766,80,0,1
149.9845,5352.745495,67,1,0
162.4689,4489.316917,72,1,0
140.0013,6515.441262,33,0,0
154.9618,6632.42053,19,0,1
162.5299,5580.693234,44,0,0
162.4608,5812.281035,76,1,0
129.9926,5832.81909,21,1,0
127.4421,4619.488116,24,1,0
159.9349,5436.403424,85,0,1
192.4404,6225.879093,53,0,1
149.9621,5271.168703,18,0,1
182.4538,4460.120921,33,0,1
164.9715,6109.837555,70,0,1
112.4551,5392.197566,18,0,0
172.4441,4237.980107,53,0,1
