Age,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
79,7.704948,12,1,1,4.825693,190.1599,863.4968708,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0
19,8.006475,11,1,0,11.69113,149.9378,1722.330381,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
39,12.27527,16,3,0,20.25956,194.9581,2159.414298,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0
66,9.551626,11,2,1,6.979037,172.4871,992.6561706,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0
37,4.714235,15,2,1,19.46465,154.9755,2574.581362,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0
32,16.42306,8,0,0,2.415421,265.1283,981.7181093,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1
73,7.706587,14,2,1,20.84965,242.6326,2280.034122,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0
35,7.755985,11,0,0,3.245848,159.9805,721.3139824,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1
71,10.40927,13,1,0,16.53338,262.6106,2120.151113,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1
40,8.416539,15,1,0,13.14021,187.6094,2006.605241,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
65,8.759495,14,0,0,4.736816,182.4433,1069.814443,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
70,9.725427,13,3,0,8.839856,257.6513,1882.174515,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1
69,9.239935,14,1,0,1.964781,152.5104,1072.95902,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1
87,3.954662,8,1,0,11.37064,147.4738,985.0942314,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
78,10.00211,11,0,1,8.761313,174.9581,1549.953908,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
20,8.373684,11,1,0,14.87243,174.9581,2163.007664,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1
45,7.093203,7,2,0,2.558218,197.484,1449.618401,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1
27,8.653267,14,1,0,7.269016,220.1149,1670.890036,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1
27,9.18135,14,0,0,1.426775,217.484,756.1541962,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0
55,10.80697,7,0,2,21.31617,222.6792,2569.290158,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0
44,7.387913,15,0,0,3.80496,207.6094,831.3552738,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
22,12.27167,10,0,1,12.57306,194.9768,1614.234523,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0
68,8.50057,14,1,0,11.76752,169.9378,1216.01156,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
50,6.544083,18,1,0,1.690026,162.4608,1030.22533,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
30,10.25189,10,1,0,4.91638,147.4564,1258.92066,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
27,10.43299,19,1,0,9.873648,159.9476,1582.882748,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1
44,13.76209,11,0,1,6.971251,149.9447,1390.860478,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
75,7.199791,7,3,0,2.779089,277.6513,1017.250159,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1
61,9.930254,13,0,0,9.112126,139.9979,1068.365286,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
63,4.272572,18,1,2,7.128376,129.9598,1185.421568,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
21,6.244054,11,2,1,3.033303,137.4698,911.2594992,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1
34,11.61228,14,3,0,3.211508,159.965,638.2966688,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
25,13.94531,10,5,0,11.88029,169.9928,1335.552296,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1
63,10.35743,13,1,2,9.062033,172.4624,1116.289401,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
37,5.318294,15,3,0,7.462849,162.4653,1452.308983,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
29,10.15265,10,0,0,5.951276,112.4551,849.8471125,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
69,10.65674,15,3,2,17.92442,192.4404,1903.138739,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
18,11.99485,16,1,0,11.36049,172.4742,1547.496008,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1
70,14.47622,7,1,2,18.44164,137.4392,1760.029684,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
55,2.265527,12,0,0,6.218071,230.1344,1235.041233,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0
70,7.389506,16,1,0,14.87149,182.4676,1532.242102,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
67,8.34145,15,1,0,11.94952,245.1457,1692.14874,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0
19,8.530739,15,2,0,5.623084,222.6281,1685.709392,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
29,10.58898,9,2,1,7.032789,220.1615,1378.197785,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0
61,13.6305,13,0,0,20.80434,192.4705,2094.027389,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0
32,10.04509,12,2,1,15.15905,159.965,1654.594685,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1
28,6.216824,13,0,1,27.47595,255.1198,3452.422228,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0
84,5.769435,13,0,0,11.75829,245.132,1556.189478,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1
25,11.97118,8,1,0,3.346632,92.45514,847.5443814,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
80,11.76163,11,1,2,10.15472,182.447,1048.841947,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1
49,4.796898,13,0,0,18.85404,207.4673,1985.001327,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0
61,11.00437,11,0,1,4.120579,162.4676,1063.553,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1
20,12.2004,13,1,1,15.82734,137.5165,1552.219697,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0
61,8.861688,12,0,0,2.54657,182.497,576.7539469,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1
61,8.84265,10,0,0,6.623366,127.475,871.6497245,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
75,1.864676,8,1,0,10.98445,159.9642,1267.767102,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0
37,6.544685,11,0,0,9.710957,139.9678,1175.07987,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
45,5.80988,17,4,0,11.73089,139.9349,1676.476901,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
25,9.069765,16,0,0,12.50526,202.4433,1674.101146,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
88,4.973597,12,2,0,12.64925,187.656,1542.223736,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
56,10.88425,9,1,0,6.580765,149.9447,1288.736573,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
56,4.68229,11,0,1,11.72569,147.4738,1198.110595,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
18,10.80374,7,1,0,17.25428,159.9942,1861.838695,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1
88,7.176,14,2,1,4.143229,117.5015,558.6380046,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
88,7.299566,14,2,1,6.468187,235.1555,1627.193453,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0
39,2.698874,6,2,0,4.827032,127.4421,1061.907795,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
76,9.238339,16,1,0,8.032262,137.4684,975.6560108,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1
28,5.064663,10,4,1,18.03946,142.5007,2214.155609,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0
64,8.301488,15,2,1,4.245048,172.4567,946.9600501,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
40,8.191967,5,1,0,8.894523,212.6415,1717.407155,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1
87,7.228021,14,2,0,2.847771,172.4404,929.9153923,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
55,9.082762,11,2,1,18.61815,240.1149,2064.732863,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1
21,10.09361,16,1,0,6.63265,222.6281,1761.873779,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0
67,12.67518,14,2,0,4.351173,129.9598,1037.103018,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
71,12.72884,12,1,0,14.61014,149.9447,1882.950851,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
63,6.733381,14,0,1,4.806626,142.4827,1162.614265,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
19,12.36091,10,0,0,22.13831,242.6435,2616.565517,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
41,13.93891,11,1,0,5.325642,95.01949,796.4508318,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
24,10.35052,12,0,0,10.05766,144.9607,1151.520457,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
77,14.58033,14,1,1,5.140738,240.1149,904.5618908,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
65,12.93123,15,2,0,17.21579,179.9476,1670.944369,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0
42,8.081848,16,0,0,4.984488,162.4608,1295.610833,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1
43,7.51567,9,2,0,2.414,114.9658,468.36494,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
61,11.7278,7,1,2,24.94225,137.4392,2246.098296,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
27,12.2056,15,0,0,1.887597,172.4441,628.4063951,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
76,17.1044,7,3,0,6.592291,137.4392,646.3090606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
86,8.270133,17,1,1,4.154665,127.475,412.7637414,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1
77,7.868103,9,1,0,10.42248,137.4684,1028.818406,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1
44,12.19131,10,0,0,5.65315,104.9643,1070.918591,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
22,11.94875,13,1,1,2.647286,127.4421,969.8255583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
67,10.46827,13,1,1,10.573,127.4958,1089.662539,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
58,7.353482,17,0,0,10.36378,127.4783,1471.541306,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
48,4.736819,12,1,0,5.814507,192.4885,795.5471897,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1
85,10.93225,9,0,1,19.94322,127.4958,1973.062252,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1
83,9.332735,13,4,0,12.63051,147.4421,1225.839629,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
34,10.72646,12,0,0,3.988032,182.4676,758.5059535,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1
52,10.95022,14,0,1,2.459304,177.6508,753.8000793,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
69,5.139013,10,1,0,5.877819,140.0013,1060.698386,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
32,7.74801,10,2,0,3.850863,114.9658,560.5940436,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
53,8.011715,13,2,1,17.62624,172.5034,1751.102541,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
83,11.55733,12,1,0,2.026825,172.4742,364.1796625,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1
88,9.011614,7,3,0,2.735806,182.4538,537.4400071,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1
77,13.60726,10,0,1,5.131207,92.45514,740.9934575,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
82,5.443862,13,2,0,11.25684,220.1323,1386.235112,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1
23,10.02203,10,2,0,10.52866,114.9509,1628.925715,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
79,8.426711,19,0,1,8.596278,184.9496,1431.48792,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0
67,14.74096,15,1,0,4.618962,152.509,885.8344713,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0
26,8.709293,12,1,0,5.606293,124.9607,1193.722344,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
31,1.276438,10,0,0,18.67357,149.9913,1971.643189,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0
78,8.8086,12,1,0,6.941165,125.0073,783.5447103,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1
78,10.48756,17,0,1,10.91791,182.4676,1198.334446,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
58,7.527191,12,1,0,7.33513,124.9607,1117.392471,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
39,10.52017,11,2,0,5.062073,124.9643,666.238562,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
36,8.776288,7,1,0,24.79814,104.9923,2334.936502,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
22,12.05053,11,3,2,10.31681,114.9838,1061.819409,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
40,9.099318,12,0,1,2.395742,129.9621,949.9087685,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
32,13.34936,15,0,0,13.70911,124.9607,1868.762719,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
82,8.367848,12,0,0,9.102322,169.9741,877.6347728,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
64,7.121593,12,0,0,1.60558,232.652,949.8530724,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0
22,14.63594,13,0,1,26.10713,139.9861,2616.567484,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1
59,10.46768,11,1,1,8.450712,207.6094,1224.407955,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
79,13.53186,9,1,1,12.3548,222.6281,2102.1428,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
41,17.44644,13,4,1,4.892174,152.4798,829.160544,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
50,6.754316,8,1,2,2.586551,197.6288,719.7255006,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1
27,14.07334,11,0,1,9.175977,174.9699,1754.124518,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
44,0.9003326,12,2,0,6.311363,169.9378,874.5896088,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0
82,3.075427,16,1,0,7.27652,240.1149,1155.524102,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1
76,16.15631,12,2,0,3.226415,169.9378,510.6595626,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1
73,14.22008,10,0,0,2.980706,182.447,422.3998081,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1
69,13.25877,10,0,0,6.783568,182.4653,1001.378182,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1
24,3.929938,14,2,0,5.648594,174.9581,1564.304827,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
83,21.20723,12,0,1,6.184958,197.484,1468.274084,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
36,11.44896,11,3,1,23.40043,162.4676,2772.321832,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
39,11.01403,10,0,0,4.109741,137.4836,1027.507457,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1
53,9.186841,10,2,0,3.479316,200.1185,1254.551808,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
75,11.77549,11,1,0,1.743805,255.1665,847.0257353,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0
41,11.85505,9,0,0,23.38469,265.147,2559.878176,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1
61,9.238425,13,0,1,16.19111,240.1149,1954.817992,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1
45,11.25811,17,1,1,14.10279,204.9797,1570.913875,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0
82,2.478962,13,2,1,5.102617,132.4798,1109.204756,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
87,13.6307,11,0,1,4.61822,169.9378,567.9194367,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1
54,13.84738,15,1,1,1.474087,200.1465,791.2910428,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1
20,7.662995,17,1,0,7.874401,164.9785,1895.230077,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1
49,4.370972,18,1,0,2.885895,137.4836,867.4854039,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
53,6.636853,18,0,0,19.48432,207.6094,2070.311565,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
75,8.648062,13,0,0,1.203982,119.9568,696.77888,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
57,8.962651,11,1,0,4.073125,267.6427,1571.964276,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
67,10.34257,16,1,0,4.784022,124.9781,499.2698644,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
68,7.95348,15,1,1,11.66425,139.965,1581.415147,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
85,12.70753,16,1,0,1.063338,235.1417,990.2063632,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1
50,9.390076,14,0,0,1.070145,184.9496,909.8932554,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1
41,11.87416,12,0,2,9.664222,240.1149,1368.692393,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
60,5.49158,12,1,2,3.921335,184.9496,1186.812133,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1
89,9.677547,8,1,0,8.925564,164.967,1391.823736,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
80,10.51222,12,4,1,7.610924,149.9915,775.1851628,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0
60,8.084497,12,1,0,11.59641,149.9598,1209.433597,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
72,10.4476,17,0,0,5.540815,194.9663,1201.716157,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0
23,9.205984,9,1,0,5.527407,174.9919,974.4325376,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1
40,10.52577,12,2,0,14.93552,165.0113,1670.49598,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0
30,16.34933,12,3,1,2.106961,149.9621,561.8079362,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1
24,11.94896,19,0,0,8.11277,174.991,1186.8504,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0
30,11.48473,11,0,0,1.923729,149.9778,577.0059283,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
21,11.25133,7,1,1,3.542704,95.00571,645.1788133,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
76,8.583463,13,0,0,4.192662,204.9634,700.7755614,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
56,13.86094,13,0,1,16.61624,232.6228,2025.44891,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
33,10.38794,13,1,0,14.91353,174.991,1806.936325,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
25,5.710563,15,1,1,5.129202,130.0064,992.4933978,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
83,11.73569,16,2,1,3.817742,152.466,506.3292263,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1
34,5.023832,6,3,0,14.48515,179.9476,1528.122932,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1
39,15.84283,12,3,2,19.39623,287.6427,2425.973996,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1
80,5.981761,15,2,0,3.367927,179.9794,722.0495418,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
41,9.753602,10,1,1,9.031197,114.9838,1109.677542,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
62,15.00214,9,4,0,10.77389,129.9915,1537.645961,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
57,14.84998,6,1,1,8.526865,179.9476,902.9358857,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
69,9.824278,9,0,0,3.761516,242.6281,924.9657013,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1
26,9.504751,18,1,0,10.1408,174.9699,1774.889088,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1
59,10.259,8,3,1,13.33556,179.9476,1372.679029,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
83,8.887465,13,1,0,14.61254,127.475,1330.997032,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1
54,6.923717,17,2,0,4.098818,184.961,1132.634807,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0
49,11.98448,11,2,0,10.99657,162.4653,1620.224811,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1
43,10.14014,12,0,0,8.361438,137.4978,1057.86587,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
40,10.43105,12,0,1,5.058557,182.4653,831.9762364,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1
56,10.63058,14,1,0,4.816947,149.9621,760.1831445,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
82,12.99445,8,2,0,6.470869,165.0182,884.0960804,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0
75,9.64554,13,1,0,9.079335,147.4738,959.8322448,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
22,6.989908,13,1,0,3.984772,184.9496,1193.459499,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1
52,10.37913,7,4,0,17.13675,169.9447,1707.991573,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
19,11.94333,13,2,1,1.741247,172.4404,1015.142572,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
55,8.472127,17,0,0,2.011058,162.4653,956.6535443,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1
77,11.17271,9,2,0,12.48694,162.4608,1795.593522,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
56,11.88644,15,1,1,8.870031,232.6415,1296.501758,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
25,17.26615,9,1,1,4.082591,179.9656,787.75587,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
46,13.71428,12,1,0,18.9981,200.1323,2521.277564,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
80,9.527678,11,0,0,9.022068,214.9525,997.2010554,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0
70,6.554147,13,0,0,13.99745,159.9794,1741.511236,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1
71,11.09637,9,1,0,1.14019,127.525,396.3110471,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1
59,14.76788,17,0,0,6.322807,235.1591,1198.455198,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1
76,14.47138,12,1,0,23.81965,149.9621,2389.304765,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
70,9.411397,6,3,1,1.31809,104.9629,295.3935883,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
32,11.78232,15,3,0,20.52789,115.0021,1945.332394,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
22,13.03545,14,2,0,14.86128,92.45514,2108.712631,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
36,8.88295,14,0,0,16.53241,114.9658,1638.079725,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
65,12.91437,16,2,1,3.402225,222.6326,1243.099192,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1
88,13.87763,8,3,0,3.160399,139.9568,400.9668713,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
27,6.941126,12,0,0,9.658761,187.6422,1324.009256,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1
19,10.32279,11,1,0,10.40415,127.5067,1277.028074,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0
83,11.09997,15,1,1,13.92306,159.9476,1704.12272,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
70,8.540979,13,3,0,3.381603,172.4441,671.4099396,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
27,8.903042,10,2,1,7.218929,217.4725,1144.50246,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
48,5.905359,10,0,3,7.244015,139.9861,1000.235232,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0
33,11.15366,8,1,0,4.072959,240.1149,1084.469104,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0
27,10.73681,14,0,2,15.98922,182.4653,1770.233657,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
23,5.200129,11,1,1,2.337769,207.6094,763.7190374,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
69,9.541203,10,0,0,28.31929,222.6281,3365.186813,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0
37,11.89332,8,0,0,7.816831,182.4433,1479.383716,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1
74,14.0419,5,1,2,16.74543,219.9902,1893.24474,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1
86,6.441951,11,2,0,5.321365,157.4698,502.9172945,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1
43,7.073792,13,1,0,5.493065,242.6143,1178.136437,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0
26,16.13377,8,0,1,3.606976,212.6415,1330.057877,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1
